============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  1 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 5714  1 .1986651E+07   1000161E-02 -.1013E+01  .1524E+00   .9999993 -.0006505  .0009713
T 5715  1 .1983607E+07   1000208E-02 -.4074E+01 -.3443E+01   .9999991 -.0006244  .0011642
T 5716  1 .1986009E+07   1000007E-02  .3518E+01 -.9586E+01   .9999974  .0007978 -.0021526
T 5717  1 .1988722E+07   1000201E-02 -.6875E+01 -.7135E+01   .9999982 -.0015743 -.0010803
T 5718  1 .1983664E+07   1000208E-02  .5753E+01 -.2037E+02   .9999813  .0024367 -.0056067
T 5719  1 .1990133E+07   1000125E-02 -.2039E+02 -.2439E+02   .9999813 -.0034572 -.0050533
T 5720  1 .1985236E+07   1000147E-02  .4136E+01 -.5290E+01   .9999977  .0012872 -.0017146
T 5721  1 .1981149E+07   1000045E-02  .1008E+02 -.1538E+01   .9999935  .0036058 -.0000297
T 5722  1 .1980065E+07   1000006E-02 -.1895E+01  .7591E+00   .9999993 -.0010336  .0006508
T 5723  1 .1990869E+07   1000187E-02 -.3592E+02 -.5719E+01   .9999840 -.0056035  .0008206
T 5724  1 .1986017E+07   1000102E-02 -.1661E+01 -.1980E+01   .9999989 -.0003004 -.0014750
T 5725  1 .1984068E+07   1000052E-02 -.1761E+02  .4395E+01   .9999954 -.0029779  .0006044
T 5726  1 .1982701E+07   1000123E-02 -.7204E+01  .7773E+01   .9999951 -.0027685  .0014555
T 5727  1 .1986551E+07   1000167E-02 -.7275E+01 -.5596E+01   .9999980 -.0016806 -.0011117
T 5728  1 .1983359E+07   1000054E-02  .6746E+00  .2104E+01   .9999969  .0020485  .0014462
T 5729  1 .1988550E+07   1000059E-02  .4866E+01 -.1443E+02   .9999990  .0011556 -.0008431
T 5730  1 .1986641E+07   1000060E-02 -.4552E+01  .1380E+02   .9999946 -.0008367  .0031674
T 5731  1 .1981343E+07   1000105E-02 -.9245E+00 -.4275E+01   .9999985  .0000483 -.0017561
T 5732  1 .1990263E+07   1000198E-02 -.3125E+02 -.2422E+02   .9999632 -.0081262 -.0027346
T 5733  1 .1989033E+07   1000068E-02 -.2083E+01  .2462E+01   .9999996 -.0003011  .0008577
T 5734  1 .1985109E+07   1000195E-02  .1110E+02 -.1673E+02   .9999897  .0027816 -.0035728
T 5735  1 .1982536E+07   1000069E-02  .7432E+01  .4657E+01   .9999991  .0006833  .0011171
T 5736  1 .1986537E+07   1000058E-02  .2124E+02 -.7972E+01   .9999852  .0048468 -.0024540
T 5737  1 .1977574E+07   1000016E-02  .1226E+02 -.2059E+01   .9999922  .0037069 -.0013520
T 5738  1 .1983686E+07   1000185E-02 -.1317E+02  .6443E+01   .9999948 -.0027193  .0017168
T 5739  1 .1984282E+07   1000200E-02 -.4108E+01 -.2280E+00   .9999998 -.0006772 -.0001361
T 5740  1 .1986403E+07   1000020E-02  .1016E+02  .9107E+01   .9999891  .0030759  .0035180
T 5741  1 .1986374E+07   1000038E-02 -.2766E+01 -.7568E+01   .9999989  .0005090 -.0014243
T 5742  1 .1984966E+07   1000115E-02 -.2311E+02 -.1591E+02   .9999973  .0004282  .0022986
T 5743  1 .1986689E+07   1000046E-02  .5979E+01 -.5477E+01   .9999997  .0005965 -.0004868
T 5744  1 .1987683E+07   1000174E-02  .8781E+00 -.1469E+01   .9999999 -.0000799  .0001227
T 5745  1 .1980764E+07   1000180E-02  .1019E+01 -.8411E+00   .9999990  .0013707 -.0003010
T 5746  1 .1982266E+07   1000121E-02 -.2765E+01 -.4711E+00   .9999998 -.0005899 -.0000029
T 5747  1 .1983066E+07   1000093E-02 -.4534E+01  .5032E+01   .9999979 -.0003701  .0019969
T 5748  1 .1984119E+07   1000220E-02  .7255E+01  .2695E+01   .9999703  .0047530  .0060724
T 5749  1 .1988329E+07   1000201E-02  .1601E+01 -.9267E+01   .9999989 -.0004474 -.0014254
T 5750  1 .1983053E+07   1000141E-02 -.9239E+01  .4623E+01   .9999991 -.0009423  .0009346
T 5751  1 .1980915E+07   1000215E-02  .5183E+00 -.1615E+01   .9999960 -.0022001  .0017773
T 5752  1 .1987871E+07   1000159E-02  .1208E+02 -.1741E+01   .9999989  .0015053 -.0001722
T 5753  1 .1987893E+07   1000165E-02  .1623E+01 -.1541E+01   .9999996  .0004801 -.0007067
T 5754  1 .1980393E+07   1000068E-02  .5956E+01 -.3326E+01   .9999975  .0015793  .0016099
T 5755  1 .1985259E+07   1000113E-02  .4759E+01  .5691E+01   .9999975  .0003996  .0022009
T 5756  1 .1981597E+07   1000184E-02  .7774E+00 -.1934E+01   .9999998 -.0001250 -.0006195
T 5757  1 .1982290E+07   1000213E-02 -.9767E+00  .1800E+02   .9999963  .0008670  .0025628
T 5758  1 .1982761E+07   1000055E-02 -.1931E+01 -.3600E+01   .9999983 -.0008478 -.0016393
T 5759  1 .1984661E+07   1000046E-02 -.1376E+02 -.5267E+00   .9999969 -.0023263 -.0009005
T 5760  1 .1986818E+07   1000209E-02  .1097E+02  .1345E+01   .9999975  .0021502 -.0006718
T 5761  1 .1980838E+07   1000118E-02  .8127E+01  .8046E+00   .9999936  .0035529  .0004297
T 5762  1 .1984042E+07   1000135E-02 -.8992E+01  .3700E+02   .9999751 -.0018484  .0068159
T 5763  1 .1986264E+07   1000192E-02  .1166E+01 -.5077E+01   .9999979 -.0015920  .0013020
T 5764  1 .1984469E+07   1000192E-02 -.2013E+02  .1986E+02   .9999775 -.0045105  .0049562
T 5765  1 .1983587E+07   1000219E-02  .1105E+02  .1252E+02   .9999974  .0022799 -.0000237
T 5766  1 .1981574E+07   1000066E-02  .7764E+01  .3129E+01   .9999984  .0016711  .0005920
T 5767  1 .1982091E+07   1000171E-02 -.6924E+00  .2550E+01   .9999972 -.0011411  .0020708
T 5768  1 .1988383E+07   1000187E-02 -.2756E+01  .8235E+01   .9999971 -.0002899  .0023925
T 5769  1 .1981798E+07   1000218E-02 -.2107E+02 -.2594E+02   .9999440 -.0092614 -.0051209
T 5770  1 .1986650E+07   1000041E-02 -.8710E+01  .2878E+01   .9999943 -.0033442  .0003507
T 5771  1 .1981326E+07   1000011E-02 -.2816E+01 -.2970E+01   .9999997 -.0005861 -.0005740
T 5772  1 .1986037E+07   1000175E-02  .5545E+01 -.1805E+02   .9999951  .0016739 -.0026284
T 5773  1 .1988766E+07   1000155E-02  .7349E+01 -.1794E+01   .9999998  .0005200 -.0003152
T 5774  1 .1985755E+07   1000013E-02  .5841E+01 -.9074E+01   .9999921  .0039769 -.0002402
T 5775  1 .1988763E+07   1000183E-02  .4139E+01  .2043E+02   .9999985  .0012182  .0011952
T 5776  1 .1982283E+07   1000087E-02  .6053E+00 -.8733E+00   .9999990  .0004751 -.0013682
T 5777  1 .1982860E+07   1000217E-02  .8210E+01  .2555E+01   .9999889  .0047099  .0001452
T 5778  1 .1981888E+07   1000157E-02 -.1044E+01 -.1384E+01   .9999887 -.0024435  .0040870
T 5779  1 .1983907E+07   1000104E-02  .1718E+00 -.4492E+01   .9999964 -.0001883 -.0026626
T 5780  1 .1983636E+07   1000151E-02 -.4047E+02 -.5982E+00   .9999619 -.0083004 -.0027004
T 5781  1 .1990551E+07   1000150E-02  .3729E+01 -.3339E+02   .9999878  .0012571 -.0047852
T 5782  1 .1986163E+07   1000086E-02  .4857E+01  .2215E+02   .9999977  .0003608  .0021239
T 5783  1 .1987524E+07   1000004E-02 -.2603E+01 -.1282E+01   .9999979 -.0020374  .0003275
T 5784  1 .1988321E+07   1000003E-02  .6125E+01 -.3869E+01   .9999875  .0042215 -.0026843
T 5785  1 .1986004E+07   1000142E-02  .1083E+02 -.7495E+01   .9999977  .0019576 -.0009214
T 5786  1 .1981981E+07   1000001E-02  .4763E+02  .2340E+01   .9999716  .0073759 -.0015304
T 5787  1 .1985297E+07   1000194E-02 -.6721E+00 -.4393E+01   .9999985 -.0015965 -.0006535
T 5788  1 .1985647E+07   1000023E-02 -.1192E+02 -.2772E+01   .9999888 -.0045689 -.0012429
T 5789  1 .1984718E+07   1000206E-02  .4798E-01 -.9557E-01   .9999998  .0006039  .0001530
T 5790  1 .1989167E+07   1000067E-02  .2823E+01 -.6841E+01   .9999978  .0014168 -.0015574
T 5791  1 .1984033E+07   1000213E-02  .3068E+01 -.1354E+02   .9999911 -.0011440 -.0040715
T 5792  1 .1981932E+07   1000105E-02 -.1497E+01  .1217E+02   .9999873 -.0026304  .0043004
T 5793  1 .1985095E+07   1000123E-02 -.1836E+01 -.5353E+01   .9999981 -.0004969 -.0018826
T 5794  1 .1979670E+07   1000134E-02  .4114E+01  .5283E+01   .9999981  .0001466  .0019681
T 5795  1 .1984328E+07   1000154E-02 -.8433E+01  .7928E+01   .9999993 -.0011624  .0002982
T 5796  1 .1987453E+07   1000166E-02  .2013E+01 -.1565E+01   .9999968  .0011902 -.0022416
T 5797  1 .1989173E+07   1000058E-02 -.1610E+01 -.1879E+02   .9999919  .0006653 -.0039763
T 5798  1 .1982859E+07   1000188E-02 -.2334E+02 -.2706E+01   .9999955 -.0030030 -.0002101
T 5799  1 .1984595E+07   1000107E-02  .4250E+00  .3449E+01   .9999994  .0009407  .0006344
T 5800  1 .1987555E+07   1000190E-02  .2304E+00 -.8046E+01   .9999975 -.0017585 -.0013777
T 5801  1 .1984547E+07   1000078E-02 -.1016E+02 -.1513E+01   .9999981 -.0018106  .0007208
T 5802  1 .1987280E+07   1000057E-02  .2809E+02  .3588E+01   .9999906  .0042548  .0007864
T 5803  1 .1987807E+07   1000157E-02 -.1038E+02 -.2958E+02   .9999821 -.0027764 -.0052910
T 5804  1 .1984538E+07   1000158E-02  .3826E+01  .4073E+01   .9999985 -.0014027  .0010114
T 5805  1 .1986735E+07   1000166E-02  .1997E+02 -.1704E+02   .9999919  .0033692 -.0022179
T 5806  1 .1987386E+07   1000199E-02 -.4778E+01 -.2309E+02   .9999923 -.0005057 -.0038811
T 5807  1 .1985142E+07   1000013E-02  .8521E+01  .4508E+01   .9999944  .0005984  .0032917
T 5808  1 .1984332E+07   1000169E-02  .8014E+01  .1113E+02   .9999999  .0005233  .0000684
T 5809  1 .1981012E+07   1000151E-02  .7229E+01  .1387E+01   .9999983  .0018538 -.0001654
T 5810  1 .1984704E+07   1000183E-02 -.1513E+01  .2493E+01   .9999990  .0001838  .0013856
T 5811  1 .1981789E+07   1000008E-02  .8512E+01 -.5306E+01   .9999999 -.0000859 -.0004169
T 5812  1 .1985767E+07   1000203E-02 -.6725E+01  .8143E+01   .9999985 -.0008315  .0014914
T 5813  1 .1983255E+07   1000213E-02  .6488E+01 -.9564E+01   .9999991  .0012263 -.0004717
T 5814  1 .1988296E+07   1000212E-02  .1668E+01  .1001E+01   .9999999  .0003984 -.0002467
T 5815  1 .1985586E+07   1000223E-02 -.4632E+01  .6149E+01   .9999997 -.0006336 -.0004507
T 5816  1 .1984057E+07   1000087E-02 -.2687E+00  .4624E+01   .9999988 -.0013214 -.0007893
T 5817  1 .1985348E+07   1000207E-02 -.8509E+00  .5738E+01   .9999926 -.0019212  .0033253
T 5818  1 .1983626E+07   1000132E-02  .1814E+01 -.6896E+01   .9999999  .0005201 -.0000291
T 5819  1 .1983385E+07   1000193E-02  .6523E+01 -.8215E+01   .9999121  .0122051  .0051747
T 5820  1 .1985036E+07   1000221E-02 -.1301E+01 -.4262E+00   .9999999 -.0001907 -.0004378
T 5821  1 .1986919E+07   1000054E-02  .8034E+00  .9699E-01   .9999993 -.0003473  .0010969
T 5822  1 .1981692E+07   1000008E-02 -.7935E+00 -.8033E+00   .9999996  .0008020  .0004964
T 5823  1 .1984369E+07   1000067E-02 -.6242E+01 -.5746E+01   .9999999  .0004161 -.0002561
T 5824  1 .1983885E+07   1000083E-02 -.1220E+02 -.5746E+01   .9999975 -.0019989 -.0009562
T 5825  1 .1981528E+07   1000111E-02  .5711E+00 -.7273E+01   .9999922  .0005488 -.0039136
T 5826  1 .1979351E+07   1000123E-02  .2158E+01  .7793E+00   .9999993  .0010860  .0005030
T 5827  1 .1976847E+07   1000046E-02  .2186E+02 -.4205E+00   .9999982  .0018437 -.0004180
T 5828  1 .1984583E+07   1000036E-02  .1692E+02 -.2688E+02   .9999796  .0038863 -.0050724
T 5829  1 .1984518E+07   1000130E-02  .6291E+01 -.3482E+02   .9999873  .0008844 -.0049716
T 5830  1 .1980031E+07   1000061E-02 -.7747E+01 -.5826E+01   .9999998 -.0004464 -.0004617
T 5831  1 .1984232E+07   1000064E-02 -.5907E+01 -.2145E+02   .9999771 -.0023203 -.0063550
T 5832  1 .1988680E+07   1000225E-02 -.9518E+00  .6943E+01   .9999995  .0003342  .0009873
T 5833  1 .1980440E+07   1000218E-02 -.5469E+02 -.2361E+02   .9998975 -.0130068 -.0059810
T 5834  1 .1984852E+07   1000002E-02  .1468E+02  .1263E+02   .9999882  .0028764  .0039048
T 5835  1 .1990052E+07   1000109E-02 -.1668E+01 -.3980E+01   .9999973 -.0023421  .0000976
T 5836  1 .1981282E+07   1000125E-02 -.2285E+01  .3642E+01   .9999998  .0003965  .0005275
T 5837  1 .1982802E+07   1000073E-02 -.7845E+01 -.1433E+01   .9999991  .0003025 -.0013001
T 5838  1 .1990175E+07   1000159E-02 -.2844E+01  .1202E+01   .9999972 -.0011965  .0020458
T 5839  1 .1984265E+07   1000152E-02  .5932E+01 -.9001E+01   .9999998  .0006628 -.0001170
T 5840  1 .1981902E+07   1000161E-02  .5862E+00 -.1121E+01   .9999991 -.0011653 -.0007144
T 5841  1 .1987909E+07   1000215E-02 -.1472E+01 -.3105E+01   .9999967 -.0021847 -.0013819
T 5842  1 .1991048E+07   1000086E-02 -.3594E+01 -.4742E+01   .9999970 -.0023604 -.0006896
T 5843  1 .1982658E+07   1000183E-02  .7052E+00 -.8304E+00   .9999997  .0007164 -.0002629
T 5844  1 .1981432E+07   1000212E-02  .3441E+01 -.3045E+01   .9999979  .0016085 -.0012953
T 5845  1 .1987325E+07   1000179E-02 -.1078E+02  .3061E+01   .9999878 -.0048649  .0008218
T 5846  1 .1988772E+07   1000118E-02 -.7466E+01  .6789E+01   .9999950 -.0027230  .0015784
T 5847  1 .1980292E+07   1000203E-02 -.4622E+01  .6721E+01   .9999841 -.0032519  .0046098
T 5848  1 .1983657E+07   1000183E-02  .4628E+01 -.7540E+01   .9999983  .0014876 -.0011215
T 5849  1 .1987177E+07   1000136E-02  .4714E+01 -.5676E+01   .9999985  .0011702 -.0012630
T 5850  1 .1989094E+07   1000010E-02  .5818E+01  .6012E+01   .9999976  .0016888  .0014118
T 5851  1 .1988571E+07   1000146E-02  .7612E+01 -.3970E+01   .9999994  .0007554 -.0008084
T 5852  1 .1982030E+07   1000084E-02  .2012E+00  .2926E+01   .9999990  .0012118  .0007306
T 5853  1 .1985401E+07   1000212E-02 -.9610E+00 -.6411E+01   .9999998  .0006159  .0000754
T 5854  1 .1984714E+07   1000073E-02 -.1468E+01 -.2948E+01   .9999984 -.0008497 -.0015587
T 5855  1 .1988369E+07   1000007E-02  .1647E+01  .6449E+00   .9999998  .0006519  .0000362
T 5856  1 .1989128E+07   1000221E-02  .4066E+01 -.6849E+01   .9999970  .0013578 -.0020280
T 5857  1 .1983135E+07   1000218E-02  .5632E+01  .1670E+01   .9999997 -.0000673 -.0008024
T 5858  1 .1986412E+07   1000197E-02  .4938E+01  .1132E+01   .9999999  .0003964  .0001279
T 5859  1 .1986682E+07   1000195E-02  .3114E+01  .7935E+01   .9999884  .0008015  .0047599
T 5860  1 .1984741E+07   1000021E-02 -.1075E+01 -.1448E+02   .9999931 -.0008908 -.0036073
T 5861  1 .1979534E+07   1000170E-02  .1561E+02  .8882E+01   .9999806  .0043318  .0044690
T 5862  1 .1986252E+07   1000003E-02  .3452E+01  .1309E+02   .9999978  .0003933  .0020457
T 5863  1 .1986052E+07   1000052E-02 -.2425E+01 -.4696E+01   .9999812 -.0025588 -.0055711
T 5864  1 .1984671E+07   1000095E-02  .1875E+01 -.5271E+01   .9999967 -.0013930 -.0021376
T 5865  1 .1983497E+07   1000156E-02 -.1714E+01  .8045E+01   .9999975 -.0004427  .0021997
T 5866  1 .1985987E+07   1000189E-02  .1417E+02 -.7837E+01   .9999954  .0014789 -.0026432
T 5867  1 .1981987E+07   1000205E-02 -.2301E+01  .6571E+00   .9999988 -.0012797 -.0008668
T 5868  1 .1981648E+07   1000215E-02  .4321E+01  .6563E+01   .9999973  .0000137  .0023035
T 5869  1 .1987394E+07   1000196E-02  .6423E+01 -.1508E+02   .9999984  .0010200 -.0014915
T 5870  1 .1983498E+07   1000187E-02 -.2427E+01 -.4219E+01   .9999984 -.0008092 -.0016170
T 5871  1 .1984751E+07   1000161E-02 -.7681E+01  .1481E+02   .9999893 -.0023524  .0039762
T 5872  1 .1980638E+07   1000132E-02  .3156E+01 -.1734E+02   .9999943  .0016101 -.0029649
T 5873  1 .1983406E+07   1000112E-02 -.6945E+01  .2246E+01   .9999987 -.0016382  .0000997
T 5874  1 .1981537E+07   1000165E-02  .5400E+01 -.9292E+01   .9999951  .0025395 -.0018441
T 5875  1 .1986902E+07   1000021E-02 -.2465E+01  .2988E+01   .9999974 -.0006134  .0021785
T 5876  1 .1988215E+07   1000000E-02  .1347E+02  .2085E+02   .9999886  .0026907  .0039565
T 5877  1 .1986195E+07   1000087E-02  .6402E+01  .1920E+01   .9999974  .0022454  .0003401
T 5878  1 .1988103E+07   1000188E-02 -.1920E+02  .7833E+01   .9999949 -.0031713 -.0003298
T 5879  1 .1989224E+07   1000224E-02  .9151E+01  .6576E+01   .9999940  .0015782  .0030878
T 5880  1 .1985636E+07   1000139E-02 -.4121E+01 -.9689E+01   .9999992 -.0006691  .0010872
T 5881  1 .1982181E+07   1000046E-02 -.3033E+01  .1682E-01   .9999997  .0001893  .0007607
T 5882  1 .1984343E+07   1000011E-02  .5161E+01 -.7610E+01   .9999994  .0006480 -.0008503
T 5883  1 .1981850E+07   1000194E-02 -.7228E+00  .8841E+00   .9999997 -.0007021  .0002785
T 5884  1 .1985216E+07   1000032E-02  .1253E+02 -.1371E+02   .9999935  .0030313 -.0019728
T 5885  1 .1985507E+07   1000116E-02 -.3579E+01  .1340E+02   .9999896 -.0038439  .0024440
T 5886  1 .1981354E+07   1000176E-02 -.4675E+01  .7631E+01   .9999900 -.0019122  .0040507
T 5887  1 .1986628E+07   1000211E-02 -.1571E+02 -.2464E+01   .9999961 -.0027896 -.0002556
T 5888  1 .1983433E+07   1000185E-02  .8826E+00 -.6273E+01   .9999978  .0013228 -.0016306
T 5889  1 .1983980E+07   1000170E-02 -.9391E-02  .1839E+01   .9999996  .0002574 -.0008682
T 5890  1 .1980048E+07   1000001E-02 -.2333E+02 -.2932E+01   .9999799 -.0061517  .0015139
T 5891  1 .1989854E+07   1000196E-02  .3266E-01  .7822E+00   .9999997 -.0003771  .0007418
T 5892  1 .1981382E+07   1000173E-02  .1594E+02  .2507E+02   .9999829  .0040908  .0041719
T 5893  1 .1984281E+07   1000191E-02  .7470E+01  .1012E+02   .9999972  .0009608  .0021402
T 5894  1 .1986485E+07   1000014E-02  .8730E+01  .1488E+01   .9999985  .0011973 -.0012485
T 5895  1 .1980439E+07   1000163E-02 -.2234E+01  .5075E+00   .9999995 -.0009635 -.0003043
T 5896  1 .1982011E+07   1000175E-02  .1076E+02  .9644E+00   .9999917  .0039107 -.0011288
T 5897  1 .1983027E+07   1000158E-02 -.1231E+02  .1672E+02   .9999754 -.0027658  .0064394
T 5898  1 .1983923E+07   1000170E-02  .6388E+01 -.1267E+01   .9999972  .0022300  .0008014
T 5899  1 .1983132E+07   1000041E-02 -.3905E+01 -.6167E+01   .9999987 -.0012218 -.0010063
T 5900  1 .1978905E+07   1000015E-02  .1612E+02  .7734E+01   .9999297  .0116795  .0020333
T 5901  1 .1981982E+07   1000217E-02 -.1346E+02 -.4403E+01   .9999981 -.0009269 -.0017190
T 5902  1 .1984834E+07   1000185E-02 -.3705E+01  .1031E+02   .9999955  .0000958  .0029928
T 5903  1 .1987465E+07   1000099E-02 -.3530E+01  .5934E+01   .9999980 -.0009645  .0017479
T 5904  1 .1986384E+07   1000034E-02 -.1693E+02 -.9424E+01   .9999969 -.0016462 -.0018924
T 5905  1 .1986630E+07   1000090E-02 -.1884E+02 -.9110E+01   .9999952 -.0028163 -.0012552
T 5906  1 .1982310E+07   1000222E-02  .1902E+01  .1808E+01   .9999997 -.0006332  .0004725
T 5907  1 .1989660E+07   1000173E-02  .4641E+01  .5771E+01   .9999984  .0016986  .0005940
T 5908  1 .1983917E+07   1000010E-02  .5130E+01  .6470E+01   .9999966  .0013762  .0022369
T 5909  1 .1983083E+07   1000163E-02 -.4163E+01  .4736E+01   .9999986 -.0009907  .0013360
T 5910  1 .1982742E+07   1000191E-02 -.1037E+02 -.5280E+00   .9999991 -.0012967  .0003926
T 5911  1 .1982941E+07   1000060E-02 -.3165E+01  .1205E+01   .9999987 -.0014347 -.0007300
T 5912  1 .1980663E+07   1000040E-02 -.2712E+01 -.1200E+02   .9999989 -.0014477 -.0003259
T 5913  1 .1984035E+07   1000103E-02 -.4747E+01  .8811E+01   .9999965 -.0000370  .0026383
T 5914  1 .1978382E+07   1000210E-02 -.2487E+02  .6012E+01   .9999963 -.0023148  .0014401
T 5915  1 .1981244E+07   1000207E-02  .8323E+01 -.2704E+01   .9999981  .0018525 -.0005217
T 5916  1 .1980994E+07   1000090E-02  .2560E+02 -.6990E+01   .9999890  .0045621  .0011291
T 5917  1 .1986573E+07   1000025E-02 -.1681E+01 -.5039E+01   .9999964 -.0026863  .0000831
T 5918  1 .1980987E+07   1000008E-02  .3727E+01 -.7043E+01   .9999972 -.0000572 -.0023724
T 5919  1 .1984071E+07   1000208E-02 -.5079E+02 -.4880E+02   .9998424 -.0140875 -.0108018
T 5920  1 .1985802E+07   1000223E-02 -.5110E+01 -.2072E+01   .9999999 -.0003958  .0003127
T 5921  1 .1985229E+07   1000018E-02  .4783E+01 -.9084E+01   .9999989 -.0006866 -.0013046
T 5922  1 .1983847E+07   1000147E-02  .4570E+01 -.1794E+01   .9999979  .0019669  .0006158
T 5923  1 .1982647E+07   1000005E-02  .3176E+01 -.1178E-01   .9999986  .0015638  .0005263
T 5924  1 .1986656E+07   1000199E-02 -.1591E+00 -.2146E+01   .9999974  .0013899 -.0017873
T 5925  1 .1986118E+07   1000096E-02 -.7610E+00  .3367E+00   .9999997  .0007000  .0001544
T 5926  1 .1987011E+07   1000097E-02 -.1957E+01 -.1832E+02   .9999223  .0093609 -.0082311
T 5927  1 .1983616E+07   1000214E-02  .5508E+01  .1854E+01   .9999987  .0015891 -.0001539
T 5928  1 .1983811E+07   1000183E-02 -.8154E+01 -.3370E+01   .9999971 -.0020703 -.0012612
T 5929  1 .1984412E+07   1000195E-02  .1500E+01  .2567E+00   .9999959  .0026428  .0010590
T 5930  1 .1986263E+07   1000224E-02  .1418E+02  .3726E+01   .9999955  .0024895  .0016987
T 5931  1 .1980961E+07   1000005E-02 -.9252E+00 -.2589E+01   .9999973 -.0020873  .0010248
T 5932  1 .1983049E+07   1000047E-02  .5867E-01  .1525E+01   .9999993  .0011229  .0003114
T 5933  1 .1981092E+07   1000083E-02 -.1446E+01  .1309E+02   .9999979 -.0000074  .0020395
T 5934  1 .1990685E+07   1000001E-02 -.1497E+02 -.1507E+02   .9999926 -.0027553 -.0026866
T 5935  1 .1980356E+07   1000222E-02 -.2984E+01 -.1184E+01   .9999969 -.0024598  .0002366
T 5936  1 .1984609E+07   1000131E-02 -.8552E+01 -.9365E+01   .9999925 -.0021911 -.0032045
T 5937  1 .1989156E+07   1000012E-02 -.3602E+01  .2203E+01   .9999993 -.0010639  .0004958
T 5938  1 .1983482E+07   1000176E-02  .5709E+01 -.1055E+02   .9999980  .0017853 -.0009018
T 5939  1 .1986025E+07   1000215E-02 -.1267E+01 -.2636E+01   .9999990  .0007503 -.0011808
T 5940  1 .1987540E+07   1000100E-02 -.1300E+02  .9099E+01   .9999973 -.0011059  .0020227
T 5941  1 .1991634E+07   1000000E-02  .1303E+01 -.1743E+01   .9999998 -.0000706 -.0005760
T 5942  1 .1987738E+07   1000177E-02  .1269E+02  .1417E+00   .9999976  .0021288  .0004913
T 5943  1 .1985876E+07   1000218E-02 -.8654E+00 -.6739E+00   .9999999  .0003284  .0002422
T 5944  1 .1981881E+07   1000068E-02 -.5422E+01 -.2313E+01   .9999757 -.0063220  .0029514
T 5945  1 .1987119E+07   1000007E-02  .2628E+02 -.2248E+02   .9999887  .0037845 -.0028903
T 5946  1 .1991357E+07   1000070E-02 -.8741E+01 -.5584E+00   .9999981 -.0019360  .0000073
T 5947  1 .1979633E+07   1000196E-02 -.1268E+01 -.1220E+01   .9999982 -.0016269 -.0009352
T 5948  1 .1987623E+07   1000069E-02  .6278E+01  .2930E+01   .9999979  .0020226 -.0001626
T 5949  1 .1984735E+07   1000189E-02 -.1572E+01 -.1071E+01   .9999998 -.0000923 -.0006529
T 5950  1 .1983921E+07   1000007E-02  .1573E+02  .5472E+01   .9999956  .0029573 -.0003278
T 5951  1 .1986893E+07   1000154E-02  .1367E+02 -.8169E+01   .9999992 -.0009396 -.0008909
