============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  5 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 4400  1 .1927397E+07   5000210E-02  .8733E+02 -.3713E+02   .9999716  .0054490  .0052016
T 4401  1 .1924754E+07   5000189E-02  .1087E+03  .1481E+03   .9999680  .0076218  .0024457
T 4402  1 .1909515E+07   5000157E-02  .1083E+03  .1878E+02   .9999747  .0070864 -.0005635
T 4403  1 .1914131E+07   5000064E-02  .9204E+01 -.1470E+02   .9999915  .0015545 -.0038294
T 4404  1 .1920892E+07   5000225E-02 -.1301E+03 -.1734E+03   .9999222 -.0017336 -.0123512
T 4405  1 .1927316E+07   5000003E-02 -.7983E+02 -.5235E+02   .9999928 -.0029209 -.0024207
T 4406  1 .1926640E+07   5000118E-02  .4653E+02 -.6251E+02   .9998783  .0138173 -.0072473
T 4407  1 .1916208E+07   5000219E-02 -.8283E+02 -.2019E+03   .9999562 -.0039241 -.0084957
T 4408  1 .1920123E+07   5000093E-02 -.3148E+03  .5212E+02   .9999593 -.0089003 -.0015036
T 4409  1 .1923927E+07   5000163E-02  .8073E+02  .1497E+03   .9999527  .0018843  .0095386
T 4410  1 .1918201E+07   5000135E-02  .2403E+01  .8622E+01   .9999979  .0009637  .0017968
T 4411  1 .1921071E+07   5000154E-02 -.1893E+02 -.7877E+02   .9999680  .0006218 -.0079784
T 4412  1 .1924893E+07   5000177E-02 -.1296E+02  .2943E+01   .9999997 -.0003213 -.0007556
T 4413  1 .1934976E+07   5000209E-02  .9120E+02  .1077E+03   .9999514  .0052891  .0083181
T 4414  1 .1920565E+07   5000060E-02 -.1584E+03 -.5722E+02   .9999466 -.0091374 -.0048301
T 4415  1 .1913532E+07   5000166E-02  .4413E+03  .5140E+02   .9998842  .0151641  .0012496
T 4416  1 .1916675E+07   5000008E-02  .1030E+03 -.1648E+02   .9999945  .0032094  .0008929
T 4417  1 .1918419E+07   5000075E-02 -.9679E+02 -.1641E+03   .9998502 -.0093048 -.0145929
T 4418  1 .1931862E+07   5000044E-02 -.7867E+02  .1180E+03   .9999610 -.0008358  .0087900
T 4419  1 .1932795E+07   5000047E-02  .5241E+01 -.5355E+02   .9999640 -.0046793 -.0070808
T 4420  1 .1934607E+07   5000184E-02  .3413E+02  .3666E+02   .9999946 -.0018691  .0027176
T 4421  1 .1918479E+07   5000057E-02  .2531E+02 -.1852E+02   .9999979 -.0005133 -.0019719
T 4422  1 .1932051E+07   5000218E-02  .1286E+02  .3054E+02   .9999993 -.0000887  .0011634
T 4423  1 .1935392E+07   5000033E-02 -.6181E+01  .9847E+01   .9999978 -.0020654 -.0002112
T 4424  1 .1924450E+07   5000223E-02  .1977E+02  .4897E+01   .9999971  .0000124 -.0024242
T 4425  1 .1922747E+07   5000186E-02  .2200E+03  .2187E+03   .9994000  .0288144  .0192206
T 4426  1 .1929949E+07   5000132E-02 -.5536E+02  .2751E+02   .9999662  .0018473  .0080165
T 4427  1 .1927687E+07   5000161E-02 -.4721E+02  .1298E+03   .9999538 -.0015111  .0094951
T 4428  1 .1917529E+07   5000184E-02  .5548E+02  .6081E+01   .9999890  .0033975 -.0032384
T 4429  1 .1914819E+07   5000219E-02 -.3671E+02 -.5909E+02   .9999937  .0010268 -.0033909
T 4430  1 .1929929E+07   5000097E-02  .9835E+01  .3888E+02   .9999866  .0015271  .0049423
T 4431  1 .1929356E+07   5000082E-02 -.9673E+02 -.1065E+03   .9998822 -.0027663 -.0150962
T 4432  1 .1929819E+07   5000183E-02  .4093E+01 -.1307E+03   .9999748 -.0033614 -.0062552
T 4433  1 .1913714E+07   5000050E-02  .4585E+02 -.2691E+02   .9999866  .0047539 -.0020721
T 4434  1 .1931638E+07   5000095E-02  .3325E+03 -.9700E+01   .9998934  .0128453 -.0069476
T 4435  1 .1911226E+07   5000199E-02  .3321E+02  .1880E+02   .9999996  .0008431 -.0002293
T 4436  1 .1922744E+07   5000176E-02  .4603E+02  .3369E+02   .9999981 -.0014960 -.0012437
T 4437  1 .1926163E+07   5000024E-02  .9917E+01 -.2644E+02   .9999980 -.0012962 -.0015216
T 4438  1 .1931452E+07   5000094E-02  .2193E+02 -.8317E+02   .9999913  .0028853 -.0029983
T 4439  1 .1922405E+07   5000123E-02  .4037E+02  .3492E+01   .9999606  .0084505  .0027088
T 4440  1 .1917634E+07   5000219E-02 -.1302E+02  .1090E+03   .9999313 -.0070073  .0093935
T 4441  1 .1923171E+07   5000222E-02  .2122E+02 -.8177E+02   .9999846  .0021465 -.0051120
T 4442  1 .1926490E+07   5000143E-02  .2648E+03 -.2586E+03   .9990871  .0293612 -.0310320
T 4443  1 .1919818E+07   5000204E-02  .1948E+00 -.2919E+02   .9999973 -.0022442  .0006706
T 4444  1 .1926162E+07   5000161E-02  .2738E+02 -.3996E+02   .9999956 -.0012216 -.0026856
T 4445  1 .1915529E+07   5000184E-02 -.8383E+02  .6289E+02   .9999717 -.0014166  .0073923
T 4446  1 .1918157E+07   5000133E-02  .1045E+01  .7145E+01   .9999994  .0004890 -.0009962
T 4447  1 .1925326E+07   5000200E-02  .4720E+03  .1361E+03   .9995048  .0306675  .0070506
T 4448  1 .1914702E+07   5000200E-02  .1119E+02 -.5895E+01   .9999988  .0000597  .0015536
T 4449  1 .1917702E+07   5000137E-02  .7677E+01 -.6553E+00   .9999991 -.0009805 -.0009183
T 4450  1 .1920286E+07   5000187E-02  .7631E+02 -.6967E+02   .9999957  .0017866 -.0023297
T 4451  1 .1927444E+07   5000025E-02  .2204E+02 -.3955E+02   .9999844  .0034481 -.0043942
T 4452  1 .1927636E+07   5000000E-02 -.1292E+02  .1286E+03   .9999790 -.0005111  .0064658
T 4453  1 .1925747E+07   5000224E-02 -.7792E+02  .7325E+01   .9999960 -.0028006 -.0003576
T 4454  1 .1924107E+07   5000199E-02  .1501E+03  .6068E+02   .9999333  .0050627  .0103807
T 4455  1 .1921616E+07   5000177E-02  .1340E+03 -.7759E+01   .9999735  .0072755  .0000842
T 4456  1 .1911561E+07   5000037E-02  .1358E+03  .6788E+02   .9999549  .0084419  .0043473
T 4457  1 .1925594E+07   5000057E-02 -.1806E+02  .1042E+03   .9999917 -.0002230  .0040737
T 4458  1 .1925358E+07   5000033E-02  .1247E+03  .4334E+02   .9999851  .0052819  .0013652
T 4459  1 .1924698E+07   5000209E-02 -.7549E+01 -.3180E+01   .9999995 -.0000390 -.0010058
T 4460  1 .1927729E+07   5000038E-02  .9520E+01 -.5720E+02   .9999990 -.0012483 -.0006993
T 4461  1 .1912621E+07   5000219E-02 -.9652E+02 -.1706E+02   .9999967 -.0023024 -.0011578
T 4462  1 .1930469E+07   5000107E-02 -.6460E+02  .1216E+03   .9999856 -.0021737  .0049096
T 4463  1 .1920119E+07   5000216E-02  .5907E+02 -.1113E+03   .9999862  .0011404 -.0051297
T 4464  1 .1930732E+07   5000179E-02 -.1458E+03  .2700E+03   .9991535 -.0002178  .0411368
T 4465  1 .1934354E+07   5000176E-02 -.1320E+02  .2568E+02   .9999995  .0005528  .0008284
T 4466  1 .1920333E+07   5000173E-02 -.9321E+02  .6027E+03   .9996582 -.0025146  .0260210
T 4467  1 .1923701E+07   5000018E-02 -.1350E+03  .1107E+03   .9999684  .0008591  .0079040
T 4468  1 .1921450E+07   5000140E-02 -.4253E+02  .2405E+02   .9999915 -.0034433  .0022659
T 4469  1 .1927678E+07   5000065E-02 -.8707E+01 -.3445E+02   .9999946 -.0013518 -.0029884
T 4470  1 .1914817E+07   5000180E-02  .6051E+01  .3881E+02   .9999915  .0037359  .0017559
T 4471  1 .1909572E+07   5000103E-02 -.1843E+03 -.1832E+03   .9999867 -.0050808 -.0008904
T 4472  1 .1924149E+07   5000131E-02  .1057E+03 -.1049E+03   .9999733 -.0003372 -.0072957
T 4473  1 .1920032E+07   5000141E-02 -.1301E+03 -.2416E+02   .9999973 -.0022815 -.0004580
T 4474  1 .1918541E+07   5000148E-02 -.5862E+02 -.9467E+02   .9999530 -.0024460 -.0093821
T 4475  1 .1920829E+07   5000225E-02 -.4417E+02  .1510E+03   .9999553 -.0042205  .0084627
T 4476  1 .1921185E+07   5000178E-02  .9409E+02  .3438E+03   .9998637  .0058693  .0154343
T 4477  1 .1923056E+07   5000224E-02  .2057E+03  .1784E+03   .9997238  .0229336  .0051315
T 4478  1 .1923082E+07   5000050E-02  .8329E+02  .1864E+03   .9999732 -.0016637  .0071336
T 4479  1 .1924824E+07   5000029E-02  .7438E+02 -.1062E+03   .9999976  .0021797  .0003738
T 4480  1 .1906433E+07   5000224E-02  .1190E+03 -.1156E+03   .9999479  .0092614 -.0043002
T 4481  1 .1922592E+07   5000184E-02 -.7734E+02  .8446E+01   .9999794 -.0059722 -.0023719
T 4482  1 .1923041E+07   5000192E-02  .6093E+01  .8326E+02   .9999813 -.0015176  .0059293
T 4483  1 .1917174E+07   5000218E-02 -.1586E+02 -.1524E+02   .9999911 -.0038633  .0016733
T 4484  1 .1926017E+07   5000187E-02 -.2385E+02 -.3053E+02   .9999959  .0010189 -.0026855
T 4485  1 .1931923E+07   5000095E-02  .1190E+02 -.4634E+02   .9999721 -.0068507  .0029842
T 4486  1 .1913705E+07   5000004E-02  .2087E+03  .1256E+03   .9999096  .0124740  .0050231
T 4487  1 .1921185E+07   5000220E-02 -.4122E+02 -.6211E+02   .9999941 -.0024432 -.0024237
T 4488  1 .1920328E+07   5000144E-02  .3499E+02  .6133E+02   .9999857  .0006400  .0053035
T 4489  1 .1932374E+07   5000005E-02  .2501E+02 -.5506E+02   .9999785  .0041673 -.0050649
T 4490  1 .1918077E+07   5000032E-02 -.2731E+03  .2085E+03   .9999110 -.0095143  .0093509
T 4491  1 .1922363E+07   5000041E-02 -.4093E+02  .4706E+03   .9998021 -.0014632  .0198398
T 4492  1 .1924367E+07   5000205E-02 -.4825E+02  .7185E+02   .9999557 -.0079074 -.0050977
T 4493  1 .1916100E+07   5000059E-02  .2646E+02 -.7574E+02   .9999969 -.0017372 -.0017635
T 4494  1 .1922626E+07   5000017E-02  .5623E+03  .1613E+03   .9998515  .0166059  .0046148
T 4495  1 .1921223E+07   5000167E-02 -.5682E+02 -.1096E+03   .9999937 -.0019309 -.0029719
T 4496  1 .1926166E+07   5000217E-02 -.3196E+02 -.4469E+02   .9999968 -.0022700 -.0011587
T 4497  1 .1934129E+07   5000056E-02  .8037E+01 -.9593E+01   .9999928 -.0036153 -.0011758
T 4498  1 .1933383E+07   5000094E-02  .3262E+02  .4799E+02   .9999863  .0012841  .0050820
T 4499  1 .1913149E+07   5000115E-02 -.1052E+03  .4680E+02   .9999850 -.0039329  .0038220
T 4500  1 .1926859E+07   5000080E-02  .9833E+02  .8721E+02   .9999657  .0076701 -.0031312
T 4501  1 .1928075E+07   5000207E-02 -.2402E+02 -.6802E+01   .9999958 -.0026576 -.0011674
T 4502  1 .1934662E+07   5000061E-02  .1543E+03 -.1082E+03   .9999267  .0096104 -.0073582
T 4503  1 .1924565E+07   5000045E-02  .2831E+01  .1749E+02   .9999928  .0037812  .0002285
T 4504  1 .1914365E+07   5000092E-02 -.4260E+02  .1295E+03   .9999924 -.0015348  .0035727
T 4505  1 .1923116E+07   5000008E-02 -.6347E+02  .9761E+02   .9999901  .0002063  .0044517
T 4506  1 .1911484E+07   5000073E-02  .4421E+01 -.1738E+02   .9999914  .0033761 -.0024184
T 4507  1 .1922086E+07   5000190E-02 -.3128E+02 -.5004E+02   .9999937 -.0020634 -.0028988
T 4508  1 .1928269E+07   5000002E-02  .1185E+03  .7420E+02   .9999856  .0053398 -.0005347
T 4509  1 .1927645E+07   5000060E-02  .9944E+01  .2715E+01   .9999963 -.0004426  .0026685
T 4510  1 .1918018E+07   5000098E-02  .3293E+02 -.4563E+02   .9999985 -.0008263  .0015231
T 4511  1 .1916140E+07   5000221E-02 -.2681E+03  .4001E+02   .9998952 -.0144065  .0014428
T 4512  1 .1937047E+07   5000222E-02 -.6111E+01  .1317E+03   .9999585  .0018481  .0089235
T 4513  1 .1934219E+07   5000099E-02  .2147E+02  .6384E+01   .9999994  .0010082 -.0005263
T 4514  1 .1927247E+07   5000082E-02  .5021E+02  .1462E+03   .9999821  .0013748  .0058235
T 4515  1 .1935204E+07   5000174E-02  .1043E+02 -.1165E+02   .9999657  .0079736 -.0022599
T 4516  1 .1920769E+07   5000227E-02  .9487E+01 -.3190E+02   .9999918 -.0012762 -.0038346
T 4517  1 .1917436E+07   5000008E-02 -.1879E+02  .1310E+03   .9999911 -.0006663  .0041611
T 4518  1 .1917779E+07   5000158E-02  .9722E+02 -.2231E+02   .9999661  .0082292 -.0002678
T 4519  1 .1924651E+07   5000014E-02 -.3949E+02 -.1563E+02   .9999693 -.0052921 -.0057817
T 4520  1 .1932509E+07   5000068E-02  .6202E+02  .5538E+02   .9999604  .0055208  .0069842
T 4521  1 .1915556E+07   5000130E-02  .8799E+01  .1295E+01   .9999999  .0001268  .0000504
T 4522  1 .1927426E+07   5000090E-02 -.1439E+02  .1635E+02   .9999947 -.0018087 -.0026969
T 4523  1 .1913983E+07   5000093E-02 -.4224E+02  .8057E+03   .9997245  .0039543  .0231356
T 4524  1 .1928590E+07   5000115E-02 -.2565E+02  .4693E+00   .9999973 -.0022530 -.0005378
T 4525  1 .1917732E+07   5000192E-02 -.1292E+02 -.1019E+03   .9999922 -.0003661 -.0039267
T 4526  1 .1925576E+07   5000148E-02  .9373E+02  .1266E+03   .9999591  .0012213  .0089591
T 4527  1 .1927983E+07   5000005E-02  .2205E+03  .1787E+03   .9999685  .0053491  .0058714
T 4528  1 .1931321E+07   5000092E-02 -.1999E+01 -.5244E+02   .9999974  .0003856 -.0022623
T 4529  1 .1917842E+07   5000068E-02  .1719E+02  .9984E+02   .9999652  .0070473  .0044567
T 4530  1 .1921972E+07   5000186E-02 -.5774E+02 -.3736E+02   .9999831  .0050529 -.0028784
T 4531  1 .1914587E+07   5000144E-02  .9640E+02 -.8913E+02   .9999699  .0027516 -.0072524
T 4532  1 .1918742E+07   5000097E-02 -.4547E+02  .2124E+03   .9999338 -.0027783  .0111675
T 4533  1 .1917481E+07   5000183E-02 -.1946E+02  .4069E+01   .9999991 -.0008662  .0010499
T 4534  1 .1917517E+07   5000190E-02  .6684E+02  .6159E+02   .9999538  .0079239 -.0054400
T 4535  1 .1932034E+07   5000127E-02 -.5962E+03  .5532E+03   .9991718 -.0290202  .0285217
T 4536  1 .1923183E+07   5000077E-02 -.6885E+02 -.6885E+02   .9999942  .0006160 -.0033591
T 4537  1 .1912811E+07   5000134E-02  .1500E+03 -.1533E+03   .9999686  .0048832 -.0062477
T 4538  1 .1911444E+07   5000190E-02  .1655E+03 -.1980E+03   .9999987 -.0011696 -.0010654
T 4539  1 .1910006E+07   5000154E-02 -.7972E+01 -.9544E+01   .9999999 -.0000490  .0001819
T 4540  1 .1913675E+07   5000009E-02  .7562E+02 -.1579E+03   .9999475  .0027244 -.0098744
T 4541  1 .1925088E+07   5000211E-02 -.8897E+01  .5310E+02   .9999881 -.0025173  .0041699
T 4542  1 .1919989E+07   5000172E-02 -.1382E+03  .2634E+02   .9998746 -.0157157  .0019730
T 4543  1 .1917059E+07   5000136E-02 -.1872E+03  .4165E+02   .9999672 -.0078527 -.0019981
T 4544  1 .1928665E+07   5000074E-02 -.2590E+02 -.1525E+02   .9999999 -.0002991  .0000324
T 4545  1 .1913321E+07   5000128E-02  .4826E+02  .2579E+02   .9999110  .0102220 -.0085721
T 4546  1 .1924173E+07   5000203E-02  .4072E+02 -.5345E+02   .9999492  .0100112 -.0011965
T 4547  1 .1919463E+07   5000101E-02 -.2005E+03  .1293E+03   .9999273 -.0114217  .0038767
T 4548  1 .1912121E+07   5000007E-02  .4476E+02  .2867E+01   .9999809  .0059655  .0015987
T 4549  1 .1917926E+07   5000224E-02 -.4473E+02 -.9839E+01   .9999960 -.0026559 -.0009754
T 4550  1 .1920388E+07   5000089E-02 -.8371E+02  .7267E+02   .9999852 -.0042091  .0034447
T 4551  1 .1914785E+07   5000169E-02 -.3260E+02  .1489E+03   .9999729 -.0018112  .0071369
T 4552  1 .1916653E+07   5000141E-02 -.4030E+02  .4156E+02   .9999983 -.0004244 -.0017747
T 4553  1 .1939530E+07   5000176E-02 -.7905E+02  .4547E+02   .9999894 -.0042516 -.0017892
T 4554  1 .1910016E+07   5000175E-02 -.1998E+02 -.2353E+03   .9999200 -.0121053 -.0036747
T 4555  1 .1923901E+07   5000129E-02 -.3420E+02 -.1162E+03   .9999890 -.0032405 -.0033975
T 4556  1 .1925661E+07   5000005E-02  .8277E+02  .5856E+02   .9999983  .0018388 -.0000032
T 4557  1 .1932688E+07   5000087E-02 -.1341E+01  .1931E+02   .9999914 -.0036473  .0019549
T 4558  1 .1924477E+07   5000190E-02 -.9027E+02 -.8537E+02   .9999629 -.0067191 -.0053868
T 4559  1 .1928986E+07   5000182E-02  .2086E+02  .1823E+02   .9999941 -.0011757 -.0032291
T 4560  1 .1921692E+07   5000210E-02 -.1414E+03 -.8035E+02   .9999838 -.0052150 -.0022925
T 4561  1 .1925807E+07   5000192E-02  .1626E+03 -.1054E+03   .9999304  .0099740 -.0062996
T 4562  1 .1922047E+07   5000162E-02 -.1328E+03 -.2668E+02   .9999700 -.0075836 -.0015490
T 4563  1 .1920161E+07   5000037E-02 -.3457E+02  .9467E+02   .9999846 -.0013540  .0053805
T 4564  1 .1924735E+07   5000029E-02  .2303E+02  .5964E+01   .9999965  .0026302  .0004171
T 4565  1 .1932268E+07   5000042E-02 -.1649E+02 -.1136E+03   .9999970 -.0021165 -.0012079
T 4566  1 .1917739E+07   5000176E-02  .2389E+02  .3864E+02   .9999933  .0026518  .0025272
T 4567  1 .1922361E+07   5000097E-02 -.5647E+01  .9757E+01   .9999972 -.0016086  .0017482
T 4568  1 .1933335E+07   5000181E-02 -.6300E+02  .1199E+02   .9999800 -.0061982  .0012556
T 4569  1 .1919752E+07   5000011E-02 -.7424E+02  .8066E+02   .9999850 -.0054593 -.0004228
T 4570  1 .1916797E+07   5000040E-02  .1466E+02  .6051E+02   .9999580  .0028875  .0086988
T 4571  1 .1926599E+07   5000097E-02  .1546E+03 -.9722E+02   .9999660  .0032075 -.0075978
T 4572  1 .1918475E+07   5000215E-02  .9578E+02  .1419E+03   .9999695  .0029783  .0072246
T 4573  1 .1918490E+07   5000135E-02 -.1492E+02  .2489E+03   .9999243 -.0040703  .0116103
T 4574  1 .1923510E+07   5000001E-02 -.1804E+02  .1987E+02   .9999949 -.0030138  .0010362
T 4575  1 .1912960E+07   5000033E-02 -.2030E+03 -.1887E+02   .9998801 -.0153596 -.0019486
T 4576  1 .1920170E+07   5000115E-02  .1161E+03  .5466E+02   .9999945  .0029100  .0015656
T 4577  1 .1911864E+07   5000217E-02  .1021E+01  .8806E+02   .9999594 -.0040538  .0080525
T 4578  1 .1928700E+07   5000123E-02  .1858E+02  .7320E+02   .9999837 -.0049914 -.0027711
T 4579  1 .1921619E+07   5000167E-02  .6316E+02  .5789E+02   .9999649 -.0023914  .0080358
T 4580  1 .1925041E+07   5000033E-02 -.9492E+01 -.5135E+02   .9999869  .0015451 -.0048813
T 4581  1 .1932843E+07   5000223E-02  .7237E+02 -.1378E+03   .9999156  .0129183 -.0013961
T 4582  1 .1928376E+07   5000213E-02  .7113E+02  .1042E+03   .9999907  .0028874  .0031964
T 4583  1 .1922068E+07   5000070E-02 -.2124E+03 -.1311E+03   .9999722 -.0056782 -.0048244
T 4584  1 .1923092E+07   5000040E-02 -.4401E+02 -.4109E+02   .9999818 -.0044511 -.0040805
T 4585  1 .1918546E+07   5000137E-02 -.2190E+01 -.4946E+01   .9999999 -.0004296  .0002803
T 4586  1 .1935597E+07   5000180E-02  .8333E+01 -.2100E+02   .9999976  .0008350 -.0020288
T 4587  1 .1921575E+07   5000117E-02  .8355E+02  .1193E+02   .9999946 -.0029510  .0014774
T 4588  1 .1936397E+07   5000221E-02 -.2932E+02  .3808E+02   .9999991 -.0013449 -.0002007
T 4589  1 .1921602E+07   5000027E-02 -.9049E+01  .1366E+03   .9999560  .0002183  .0093744
T 4590  1 .1913019E+07   5000194E-02  .1172E+03 -.1433E+03   .9999453  .0058632 -.0086669
T 4591  1 .1925795E+07   5000129E-02 -.2376E+02 -.1976E+03   .9995430  .0012099 -.0302057
T 4592  1 .1923537E+07   5000169E-02 -.2426E+02 -.7131E+01   .9999894 -.0045685  .0005225
T 4593  1 .1926121E+07   5000160E-02 -.4632E+02 -.2357E+03   .9999757  .0000078 -.0069674
T 4594  1 .1921324E+07   5000029E-02  .8327E+02 -.7097E+02   .9999737  .0050848 -.0051668
T 4595  1 .1927357E+07   5000219E-02  .4997E+02 -.6365E+00   .9999928 -.0021444 -.0031239
T 4596  1 .1924673E+07   5000065E-02  .1559E+03  .6337E+02   .9999937  .0035355  .0003777
T 4597  1 .1925363E+07   5000123E-02  .4384E+02  .4601E+02   .9999846  .0045654  .0031677
T 4598  1 .1918045E+07   5000224E-02 -.1773E+03 -.6541E+02   .9999264 -.0120978 -.0009022
T 4599  1 .1921882E+07   5000001E-02  .3257E+02  .4279E+02   .9999979 -.0011226  .0017043
T 4600  1 .1915291E+07   5000195E-02  .5300E+01 -.7517E+02   .9999867  .0013161 -.0049814
T 4601  1 .1919705E+07   5000185E-02 -.1983E+02  .8100E+02   .9999923 -.0012503  .0037104
T 4602  1 .1916994E+07   5000129E-02  .2868E+02  .4889E+02   .9999941 -.0016213  .0030377
T 4603  1 .1923489E+07   5000008E-02  .3794E+03  .5737E+03   .9996878  .0130121  .0213314
T 4604  1 .1907314E+07   5000217E-02 -.1057E+03 -.6675E+02   .9999291 -.0053710 -.0106311
T 4605  1 .1927768E+07   5000011E-02  .6647E+02 -.2065E+03   .9999948  .0009407 -.0030947
T 4606  1 .1931005E+07   5000002E-02 -.2142E+02 -.2016E+02   .9999966 -.0017733 -.0019146
T 4607  1 .1937658E+07   5000212E-02 -.2429E+03  .1369E+03   .9999510 -.0094795  .0028372
T 4608  1 .1931327E+07   5000163E-02  .2868E+02  .7060E+02   .9999997 -.0003502  .0006590
T 4609  1 .1919975E+07   5000218E-02 -.3476E+02 -.4374E-01   .9999837 -.0055234  .0014674
T 4610  1 .1926114E+07   5000092E-02  .3825E+02 -.1852E+03   .9999780 -.0014315 -.0064760
T 4611  1 .1930977E+07   5000112E-02 -.5519E+01 -.4588E+02   .9999851 -.0043684 -.0032782
T 4612  1 .1921274E+07   5000065E-02  .8585E+01  .5512E+01   .9999967  .0007470  .0024637
T 4613  1 .1930266E+07   5000008E-02  .3015E+02 -.6921E+02   .9999793  .0021206 -.0060740
T 4614  1 .1929985E+07   5000121E-02 -.2200E+01 -.4944E+02   .9999787  .0062931 -.0017440
T 4615  1 .1923785E+07   5000139E-02  .1189E+03  .4243E+02   .9999907  .0043077  .0003091
T 4616  1 .1935655E+07   5000035E-02 -.3364E+02  .7653E+02   .9999909 -.0011921  .0041028
T 4617  1 .1918660E+07   5000218E-02  .1906E+03  .9040E+02   .9999919  .0022573  .0033294
T 4618  1 .1921473E+07   5000188E-02  .1847E+02 -.1124E+03   .9999928  .0031325 -.0021400
T 4619  1 .1913877E+07   5000181E-02  .1002E+03 -.7637E+02   .9999768  .0056923  .0037430
T 4620  1 .1922865E+07   5000185E-02  .1511E+02 -.4285E+01   .9999999  .0001587  .0002249
T 4621  1 .1908421E+07   5000218E-02 -.1390E+03  .1229E+01   .9999657 -.0069622  .0044932
T 4622  1 .1924801E+07   5000155E-02 -.9471E+02 -.6393E+02   .9999185  .0000976 -.0127647
T 4623  1 .1900406E+07   5000059E-02 -.7483E+01 -.5890E+02   .9999919  .0014077 -.0037577
T 4624  1 .1924982E+07   5000151E-02 -.3489E+02  .1320E+03   .9999761 -.0020179  .0066162
T 4625  1 .1930479E+07   5000149E-02 -.1010E+03 -.1648E+02   .9999858 -.0049155 -.0020602
T 4626  1 .1925631E+07   5000045E-02  .1151E+03 -.1059E+02   .9999938  .0035056  .0003107
T 4627  1 .1932064E+07   5000225E-02 -.6123E+02 -.7225E+02   .9999993 -.0007287 -.0009039
T 4628  1 .1926542E+07   5000168E-02  .6129E+02 -.5275E+02   .9999905 -.0043274 -.0005888
T 4629  1 .1920320E+07   5000142E-02  .3115E+02  .3037E+02   .9999964  .0022512  .0014261
T 4630  1 .1929459E+07   5000010E-02 -.1646E+03 -.1941E+03   .9998906 -.0071373 -.0129549
T 4631  1 .1928867E+07   5000064E-02  .1257E+03  .1071E+03   .9999620  .0061742  .0061494
T 4632  1 .1913306E+07   5000207E-02  .1645E+03  .1526E+03   .9999256  .0089922  .0082453
T 4633  1 .1934601E+07   5000130E-02 -.1164E+03  .1010E+03   .9999728 -.0053761  .0050406
T 4634  1 .1912788E+07   5000185E-02  .9004E+02  .7988E+02   .9999896  .0040172  .0021653
T 4635  1 .1931028E+07   5000052E-02 -.2227E+01 -.1023E+03   .9999883 -.0048350  .0003357
T 4636  1 .1928011E+07   5000115E-02  .2455E+02 -.5391E+02   .9999943  .0011463 -.0031841
T 4637  1 .1912834E+07   5000124E-02  .1922E+02 -.8048E+01   .9999997 -.0006964 -.0004328
T 4638  1 .1920209E+07   5000091E-02  .1068E+03  .7867E+02   .9999672 -.0001678  .0080970
