============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  10 um) ===============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  239  1 .1859351E+07   1000019E-01 -.1549E+02 -.2608E+03   .9999654  .0028152 -.0078232
T  240  1 .1844647E+07   1000009E-01  .1574E+02  .5936E+01   .9999991 -.0000154 -.0013322
T  241  1 .1835881E+07   1000020E-01 -.3712E+03  .6111E+03   .9999473 -.0023842  .0099863
T  242  1 .1846919E+07   1000017E-01 -.1677E+02 -.1330E+03   .9999590  .0029007 -.0085812
T  243  1 .1838473E+07   1000022E-01  .2164E+03 -.2247E+03   .9999846  .0041397 -.0037028
T  244  1 .1835630E+07   1000011E-01  .3357E+03 -.3847E+02   .9999772  .0058654 -.0033573
T  245  1 .1855553E+07   1000018E-01  .4709E+03  .4565E+02   .9999948  .0030516 -.0009940
T  246  1 .1837510E+07   1000010E-01  .4348E+03 -.4780E+02   .9999753  .0061611  .0033773
T  247  1 .1832385E+07   1000018E-01 -.3552E+03 -.4310E+03   .9999098 -.0093350 -.0096588
T  248  1 .1838724E+07   1000003E-01  .2365E+03 -.1031E+03   .9999942  .0034004  .0002083
T  249  1 .1850336E+07   1000004E-01 -.1891E+03  .9273E+02   .9999567 -.0065974  .0065613
T  250  1 .1833288E+07   1000005E-01 -.4276E+03 -.5413E+03   .9999115 -.0093267 -.0094886
T  251  1 .1841576E+07   1000002E-01  .1202E+03  .9924E+03   .9998812 -.0048412  .0146340
T  252  1 .1841986E+07   1000007E-01 -.5717E+03  .9467E+02   .9999232 -.0123833 -.0005685
T  253  1 .1852927E+07   1000010E-01 -.2435E+03  .1595E+03   .9999524 -.0070359 -.0067600
T  254  1 .1842869E+07   1000010E-01  .8489E+03  .3892E+03   .9998190  .0186017  .0039864
T  255  1 .1845653E+07   1000014E-01 -.2074E+04  .2216E+04   .9991164 -.0311922  .0281682
T  256  1 .1841828E+07   1000015E-01 -.1062E+02 -.4761E+02   .9999936  .0005565  .0035320
T  257  1 .1868754E+07   1000015E-01 -.1192E+03  .3194E+03   .9999773 -.0007130  .0066947
T  258  1 .1836711E+07   1000001E-01  .2067E+02  .7362E+01   .9999946  .0024800 -.0021693
T  259  1 .1846677E+07   1000018E-01  .6052E+03 -.3472E+03   .9995556  .0246493 -.0167651
T  260  1 .1833452E+07   1000012E-01 -.3455E+02  .1514E+03   .9998944 -.0042145  .0139065
T  261  1 .1847354E+07   1000001E-01  .9347E+02 -.2054E+02   .9999919 -.0006721 -.0039582
T  262  1 .1867906E+07   1000010E-01  .1377E+04  .1894E+03   .9998009  .0187141  .0069265
T  263  1 .1828757E+07   1000018E-01  .4111E+02 -.2854E+02   .9999670 -.0005261 -.0081113
T  264  1 .1848544E+07   1000003E-01 -.8595E+01  .2875E+03   .9999920 -.0003328  .0039751
T  265  1 .1862261E+07   1000018E-01 -.5590E+02  .2648E+02   .9999950 -.0030772  .0007638
T  266  1 .1841926E+07   1000001E-01  .2006E+03  .2006E+02   .9999935  .0034581 -.0009977
T  267  1 .1842707E+07   1000017E-01 -.3336E+02 -.3254E+02   .9999811 -.0044001 -.0042871
T  268  1 .1850594E+07   1000013E-01  .9822E+01  .1600E+03   .9999922  .0019178  .0034661
T  269  1 .1843021E+07   1000007E-01 -.1003E+04  .4302E+03   .9999981 -.0002576 -.0019489
T  270  1 .1843628E+07   1000001E-01  .7813E+03  .5243E+03   .9999207  .0091752  .0086307
T  271  1 .1836842E+07   1000012E-01  .2441E+03  .2786E+02   .9999841  .0053677  .0017038
T  272  1 .1837875E+07   1000007E-01 -.1184E+03 -.3574E+03   .9999880 -.0042900 -.0023848
T  273  1 .1832931E+07   1000008E-01  .1855E+03  .1929E+03   .9999559  .0081823  .0046094
T  274  1 .1848604E+07   1000016E-01 -.3594E+03  .2516E+03   .9999607 -.0064313  .0060950
T  275  1 .1852802E+07   1000007E-01  .1582E+04  .1908E+04   .9994056  .0193730  .0285170
T  276  1 .1866261E+07   1000014E-01  .2445E+03 -.1382E+03   .9999170  .0127787 -.0016310
T  277  1 .1832761E+07   1000005E-01 -.1379E+03 -.3088E+03   .9999557 -.0090152 -.0027012
T  278  1 .1854947E+07   1000019E-01 -.7030E+03  .6892E+03   .9997540 -.0162459  .0150978
T  279  1 .1834771E+07   1000012E-01 -.2234E+01 -.1180E+03   .9999987 -.0005978  .0014999
T  280  1 .1837556E+07   1000017E-01  .2445E+03  .2086E+03   .9998938  .0135791 -.0052882
T  281  1 .1851162E+07   1000014E-01 -.4636E+03  .1044E+03   .9999844 -.0019383  .0052292
T  282  1 .1847671E+07   1000014E-01 -.3610E+03 -.2078E+03   .9998628 -.0066056 -.0151923
T  283  1 .1842968E+07   1000008E-01  .2414E+03  .1571E+03   .9999578  .0091781 -.0004043
T  284  1 .1852340E+07   1000005E-01 -.2406E+03 -.1918E+03   .9999579 -.0090991 -.0011701
T  285  1 .1845890E+07   1000008E-01  .6274E+03 -.1023E+03   .9999748  .0025105 -.0066331
T  286  1 .1835685E+07   1000005E-01  .2564E+03 -.6471E+03   .9997908  .0053556 -.0197387
T  287  1 .1832964E+07   1000005E-01 -.2983E+03 -.1812E+03   .9999648 -.0083924 -.0001193
T  288  1 .1838635E+07   1000021E-01  .4437E+02  .9109E+01   .9999962  .0013971  .0023821
T  289  1 .1854926E+07   1000012E-01  .3263E+03 -.2112E+03   .9999553  .0080956 -.0048766
T  290  1 .1831040E+07   1000021E-01 -.7687E+02  .4891E+03   .9999925 -.0014739  .0035717
T  291  1 .1836369E+07   1000016E-01  .2568E+03 -.2495E+03   .9999538  .0071542  .0064213
T  292  1 .1829782E+07   1000018E-01  .5330E+03  .5099E+03   .9998672  .0096539  .0131280
T  293  1 .1844335E+07   1000008E-01  .3671E+03 -.3033E+03   .9999767  .0062765 -.0026810
T  294  1 .1849439E+07   1000019E-01  .9087E+02 -.1058E+04   .9999388 -.0009960 -.0110141
T  295  1 .1843445E+07   1000004E-01  .1248E+03  .5058E+03   .9998259 -.0011796  .0186212
T  296  1 .1843506E+07   1000020E-01 -.9945E+03  .1188E+04   .9997095 -.0161779  .0178670
T  297  1 .1849965E+07   1000013E-01 -.2226E+03  .1270E+03   .9999930  .0001462  .0037260
T  298  1 .1853223E+07   1000009E-01 -.2363E+03 -.1144E+03   .9999697 -.0035918 -.0069026
T  299  1 .1839788E+07   1000011E-01  .2507E+03  .2497E+03   .9998468  .0131961  .0114958
T  300  1 .1822081E+07   1000009E-01  .8345E+02  .1244E+03   .9999904  .0003707  .0043658
T  301  1 .1841118E+07   1000013E-01 -.9757E+01 -.2541E+02   .9999958 -.0001529 -.0028845
T  302  1 .1825832E+07   1000002E-01 -.1902E+03  .1434E+03   .9999556 -.0026848  .0090351
T  303  1 .1848985E+07   1000007E-01  .8347E+03  .1002E+04   .9998404  .0114148  .0137451
T  304  1 .1855330E+07   1000023E-01  .3468E+03 -.6794E+03   .9999477  .0073775 -.0070774
T  305  1 .1865083E+07   1000000E-01  .3184E+02  .4857E+02   .9999882  .0021633  .0043548
T  306  1 .1851363E+07   1000019E-01 -.1448E+04 -.2570E+04   .9992280 -.0190570 -.0343555
T  307  1 .1838597E+07   1000018E-01  .1065E+04 -.1240E+03   .9998539  .0170359 -.0013757
T  308  1 .1830869E+07   1000009E-01  .1138E+03  .1218E+03   .9999902 -.0039606  .0019613
T  309  1 .1852904E+07   1000023E-01 -.3389E+03 -.2521E+03   .9999282 -.0080719 -.0088565
T  310  1 .1860504E+07   1000017E-01  .3108E+03  .7555E+03   .9993844  .0124459  .0328002
T  311  1 .1857367E+07   1000001E-01 -.6477E+02 -.3976E+02   .9999921 -.0008566 -.0038743
T  312  1 .1848477E+07   1000008E-01 -.5670E+03 -.5425E+03   .9998429 -.0130282 -.0120210
T  313  1 .1844384E+07   1000015E-01  .1652E+03  .1057E+03   .9999947 -.0013881  .0029437
T  314  1 .1857627E+07   1000013E-01 -.1026E+03 -.4009E+02   .9999983  .0017270  .0005867
T  315  1 .1859698E+07   1000007E-01 -.4674E+03  .4311E+03   .9999486 -.0037927  .0094006
T  316  1 .1850101E+07   1000010E-01  .8330E+02  .3323E+03   .9998800  .0034631  .0150994
T  317  1 .1842203E+07   1000013E-01 -.3803E+03  .1460E+03   .9998983 -.0003227  .0142600
T  318  1 .1836781E+07   1000010E-01  .2063E+02 -.2689E+02   .9999946  .0002734 -.0032795
T  319  1 .1858806E+07   1000017E-01  .8407E+02 -.2821E+03   .9999433  .0088210 -.0059609
T  320  1 .1851774E+07   1000019E-01  .1925E+03 -.1777E+04   .9995299  .0033084 -.0304800
T  321  1 .1847452E+07   1000020E-01  .2826E+02 -.1617E+03   .9999951 -.0027112  .0015550
T  322  1 .1844789E+07   1000000E-01  .1328E+03  .2909E+03   .9999834  .0032294  .0047804
T  323  1 .1836626E+07   1000014E-01  .4316E+03 -.3433E+03   .9999280  .0108337 -.0051649
T  324  1 .1844011E+07   1000022E-01 -.6260E+02 -.1525E+03   .9999714 -.0030760 -.0069110
T  325  1 .1851579E+07   1000021E-01 -.1383E+02 -.2231E+03   .9999994 -.0001483  .0010441
T  326  1 .1852628E+07   1000022E-01  .1574E+03 -.4094E+03   .9998094  .0063494 -.0184596
T  327  1 .1861275E+07   1000010E-01 -.1071E+03 -.7040E+02   .9999594  .0019757  .0087880
T  328  1 .1838956E+07   1000010E-01  .8778E+02 -.2088E+03   .9999757  .0054404 -.0043579
T  329  1 .1837075E+07   1000022E-01  .1310E+03 -.9527E+02   .9999508 -.0083012  .0054216
T  330  1 .1833095E+07   1000017E-01  .5966E+03 -.7723E+03   .9997363  .0101588 -.0205948
T  331  1 .1849109E+07   1000017E-01 -.5065E+03  .1421E+04   .9997139 -.0091662  .0220950
T  332  1 .1849864E+07   1000005E-01  .3077E+03 -.1591E+03   .9999624  .0043427 -.0075112
T  333  1 .1850639E+07   1000008E-01  .1463E+02  .1115E+03   .9999833  .0052107  .0025048
T  334  1 .1853265E+07   1000021E-01  .6363E+02  .1561E+02   .9999529  .0097008  .0003428
T  335  1 .1863112E+07   1000020E-01 -.3756E+03  .2371E+03   .9999950 -.0028108  .0014421
T  336  1 .1844904E+07   1000006E-01  .3829E+03  .3476E+03   .9999427  .0103555  .0027211
T  337  1 .1847602E+07   1000020E-01 -.1329E+03  .2405E+03   .9999963  .0000692  .0027251
T  338  1 .1837099E+07   1000013E-01  .7243E+02  .5837E+02   .9999901 -.0041821 -.0015173
T  339  1 .1841372E+07   1000012E-01 -.5892E+03  .1880E+03   .9999710 -.0074428  .0015891
T  340  1 .1855531E+07   1000008E-01 -.2101E+03 -.9425E+02   .9999139 -.0123324 -.0044761
T  341  1 .1854867E+07   1000003E-01 -.3654E+02  .2690E+03   .9999767  .0002381  .0068259
T  342  1 .1840190E+07   1000022E-01  .2027E+03  .2359E+03   .9999965 -.0009753  .0024409
T  343  1 .1843315E+07   1000014E-01  .5887E+02 -.5202E+02   .9999261  .0121588 -.0001335
T  344  1 .1833245E+07   1000015E-01  .1692E+03  .2001E+03   .9999818  .0031942  .0051101
T  345  1 .1843409E+07   1000022E-01 -.1477E+03  .1911E+03   .9999959 -.0011076  .0026530
T  346  1 .1833079E+07   1000000E-01 -.3021E+02  .1452E+03   .9999724 -.0028506  .0068559
T  347  1 .1867919E+07   1000006E-01 -.5275E+03 -.6564E+02   .9999766 -.0065409 -.0019847
T  348  1 .1840599E+07   1000022E-01  .7109E+02  .7294E+02   .9999770  .0067515 -.0006993
T  349  1 .1839393E+07   1000019E-01 -.6729E+02  .9555E+02   .9999911  .0014038  .0039823
T  350  1 .1851122E+07   1000010E-01  .1143E+04  .9923E+03   .9996955  .0156620  .0190684
T  351  1 .1853030E+07   1000022E-01  .9371E+02  .9872E+02   .9999928  .0035843  .0012270
T  352  1 .1848456E+07   1000016E-01 -.2898E+03  .3272E+03   .9999599 -.0058609  .0067661
T  353  1 .1854946E+07   1000004E-01  .1521E+03  .7483E+02   .9999909  .0042317  .0006224
T  354  1 .1838394E+07   1000020E-01  .1024E+02  .3791E+03   .9999950 -.0002557  .0031519
T  355  1 .1860993E+07   1000003E-01 -.1036E+03  .8682E+02   .9998161 -.0116011 -.0152696
T  356  1 .1849184E+07   1000021E-01  .2587E+03 -.8669E+03   .9997646  .0103882 -.0190459
T  357  1 .1838350E+07   1000022E-01 -.1127E+03  .1781E+03   .9999941 -.0001292  .0034452
T  358  1 .1850263E+07   1000002E-01  .3413E+02 -.1839E+03   .9999552 -.0066098 -.0067804
T  359  1 .1842532E+07   1000001E-01  .2919E+02  .1427E+03   .9999625  .0048464  .0071822
T  360  1 .1863093E+07   1000000E-01  .2136E+03  .4971E+03   .9999425  .0020013  .0105398
T  361  1 .1857804E+07   1000003E-01  .2077E+02 -.1206E+03   .9999994  .0008777 -.0006459
T  362  1 .1834934E+07   1000005E-01  .4066E+03 -.1780E+03   .9999758  .0022626  .0065747
T  363  1 .1836244E+07   1000007E-01 -.4231E+02 -.3529E+03   .9999587 -.0078441 -.0045836
T  364  1 .1845709E+07   1000019E-01  .2108E+03  .1336E+03   .9999021  .0122752  .0067238
T  365  1 .1834244E+07   1000010E-01 -.2596E+03  .1453E+03   .9999988 -.0007349 -.0013755
T  366  1 .1851019E+07   1000020E-01 -.4649E+03 -.6708E+03   .9999636 -.0082394 -.0022247
T  367  1 .1853002E+07   1000001E-01  .1003E+03 -.1263E+03   .9999899  .0043060 -.0012640
T  368  1 .1854308E+07   1000011E-01 -.1316E+03 -.2737E+03   .9999506 -.0097206 -.0020977
T  369  1 .1851823E+07   1000014E-01  .7779E+03  .5668E+03   .9992484  .0259703  .0287789
T  370  1 .1861898E+07   1000011E-01  .4773E+02 -.1806E+03   .9999867 -.0044081 -.0026657
T  371  1 .1841753E+07   1000021E-01  .6226E+03 -.3990E+03   .9999440  .0082830 -.0065910
T  372  1 .1836827E+07   1000008E-01  .1035E+03  .1421E+03   .9999440  .0067333  .0081692
T  373  1 .1849011E+07   1000012E-01 -.1440E+04 -.8127E+03   .9995584 -.0222143 -.0197379
T  374  1 .1839262E+07   1000013E-01  .4506E+03 -.1073E+03   .9999612  .0042524  .0077153
T  375  1 .1846112E+07   1000003E-01  .1874E+02  .1140E+03   .9999963  .0010263  .0025130
T  376  1 .1834958E+07   1000005E-01  .3334E+01  .2558E+03   .9999849  .0036196  .0041366
T  377  1 .1853829E+07   1000002E-01 -.1149E+03 -.2169E+02   .9999784  .0015298 -.0063960
T  378  1 .1830228E+07   1000010E-01 -.4397E+02 -.1213E+03   .9999867 -.0050975  .0007622
T  379  1 .1849400E+07   1000021E-01  .1229E+04 -.2500E+03   .9998989  .0116803 -.0081109
T  380  1 .1840405E+07   1000021E-01  .3158E+03  .9403E+02   .9998633  .0158612  .0046761
T  381  1 .1836873E+07   1000017E-01  .1076E+03  .1707E+02   .9999625  .0017506 -.0084848
T  382  1 .1845259E+07   1000013E-01  .4707E+03  .3915E+03   .9999564  .0056250  .0074526
T  383  1 .1840936E+07   1000010E-01 -.4532E+02  .1435E+03   .9999950  .0027668  .0015204
T  384  1 .1862116E+07   1000006E-01 -.2600E+03 -.3375E+03   .9999903 -.0034167 -.0027651
T  385  1 .1846041E+07   1000019E-01 -.2576E+03 -.1855E+03   .9999459 -.0086903 -.0057156
T  386  1 .1850076E+07   1000022E-01 -.1179E+04 -.5554E+03   .9994776 -.0235230 -.0221615
T  387  1 .1865909E+07   1000001E-01 -.3140E+02 -.7561E+03   .9999005 -.0128336 -.0058501
T  388  1 .1842277E+07   1000020E-01  .3167E+03 -.1228E+02   .9999596 -.0002030  .0089862
T  389  1 .1838835E+07   1000011E-01 -.2004E+04 -.5432E+03   .9985576 -.0517547 -.0142853
T  390  1 .1840751E+07   1000019E-01 -.1388E+03  .1618E+03   .9999906 -.0030881  .0030285
T  391  1 .1856574E+07   1000011E-01 -.1366E+03 -.9910E+02   .9999758 -.0069537 -.0002734
T  392  1 .1860317E+07   1000011E-01  .4016E+03 -.1015E+04   .9996090  .0132546 -.0246194
T  393  1 .1850674E+07   1000014E-01  .6587E+03 -.3020E+03   .9997703  .0167474 -.0133766
T  394  1 .1836463E+07   1000011E-01  .9505E+03 -.7667E+02   .9999406  .0098887 -.0045863
T  395  1 .1845911E+07   1000005E-01 -.2024E+03  .1778E+03   .9999997 -.0006878 -.0004288
T  396  1 .1860238E+07   1000017E-01 -.2577E+03 -.3812E+03   .9999177 -.0079892 -.0100395
T  397  1 .1835148E+07   1000010E-01  .1708E+02  .1877E+03   .9999919  .0011464  .0038500
T  398  1 .1859763E+07   1000020E-01  .2685E+03  .2117E+03   .9999341  .0081193  .0081175
T  399  1 .1833277E+07   1000011E-01 -.9635E+02  .1876E+03   .9999899 -.0035503  .0027465
T  400  1 .1837757E+07   1000000E-01 -.1550E+04  .2178E+04   .9990295 -.0254409  .0359559
T  401  1 .1850726E+07   1000016E-01 -.4580E+02 -.1445E+03   .9999938 -.0010842 -.0033493
T  402  1 .1851467E+07   1000016E-01  .2270E+02 -.8925E+02   .9998872 -.0053238 -.0140422
T  403  1 .1837186E+07   1000020E-01  .1063E+03  .1448E+03   .9999732  .0013291  .0072003
T  404  1 .1847471E+07   1000001E-01 -.5154E+01  .2126E+03   .9999937  .0013542  .0032826
T  405  1 .1858858E+07   1000020E-01 -.2101E+03  .2562E+03   .9999723 -.0066042  .0034214
T  406  1 .1836386E+07   1000022E-01  .4496E+02  .2295E+02   .9999695  .0046159  .0063037
T  407  1 .1852647E+07   1000004E-01 -.4874E+02  .7521E+02   .9999743 -.0068701 -.0020277
T  408  1 .1844400E+07   1000003E-01  .2503E+03 -.7277E+02   .9999997 -.0003756 -.0006851
T  409  1 .1843328E+07   1000013E-01  .1410E+03 -.2395E+03   .9999865  .0047115 -.0021967
T  410  1 .1848660E+07   1000010E-01  .2773E+03 -.7310E+03   .9997998  .0059034 -.0191186
T  411  1 .1850850E+07   1000007E-01  .4099E+02  .1466E+03   .9999527  .0065870  .0071572
T  412  1 .1856827E+07   1000023E-01 -.5649E+02 -.2743E+03   .9999793  .0007731 -.0063908
T  413  1 .1832899E+07   1000023E-01  .7330E+02 -.3022E+02   .9999566 -.0090085 -.0023790
T  414  1 .1836597E+07   1000017E-01 -.1939E+02  .5102E+01   .9999869 -.0034070  .0038227
T  415  1 .1833515E+07   1000015E-01  .2732E+03  .1119E+03   .9999745  .0068908  .0018629
T  416  1 .1852662E+07   1000012E-01  .1502E+03 -.5633E+02   .9999966 -.0002622 -.0025906
T  417  1 .1838735E+07   1000010E-01  .4354E+03 -.2439E+03   .9999781  .0024449 -.0061551
T  418  1 .1856654E+07   1000015E-01  .2144E+02 -.4196E+03   .9999985 -.0014998 -.0008922
T  419  1 .1862707E+07   1000015E-01 -.5298E+03  .1265E+02   .9997767 -.0210806  .0014978
T  420  1 .1845383E+07   1000017E-01  .1092E+04  .1216E+03   .9998879  .0149018  .0014383
T  421  1 .1841278E+07   1000009E-01  .1750E+03  .6452E+02   .9999749  .0062000  .0034311
T  422  1 .1840825E+07   1000020E-01  .2437E+03 -.7511E+02   .9999924  .0032937 -.0020629
T  423  1 .1840873E+07   1000008E-01  .5415E+03 -.4879E+03   .9999953  .0029840 -.0007435
T  424  1 .1862034E+07   1000006E-01 -.2547E+03 -.3523E+03   .9999924 -.0001025 -.0038879
T  425  1 .1854580E+07   1000020E-01  .1373E+03  .2990E+01   .9999870  .0050821 -.0003138
T  426  1 .1826568E+07   1000020E-01  .1898E+02  .4713E+02   .9999977 -.0015439 -.0015081
T  427  1 .1864150E+07   1000010E-01  .2017E+02 -.5971E+03   .9999389  .0012104 -.0109888
T  428  1 .1849177E+07   1000001E-01 -.2064E+03  .1963E+03   .9998141 -.0124940  .0146863
T  429  1 .1836043E+07   1000011E-01  .9930E+02  .2099E+03   .9999968  .0025161  .0003937
T  430  1 .1842885E+07   1000006E-01  .1518E+01 -.4727E+03   .9998911 -.0078552 -.0124908
T  431  1 .1850642E+07   1000000E-01 -.4470E+03 -.2824E+03   .9999636 -.0085356  .0000540
T  432  1 .1837693E+07   1000018E-01 -.2075E+03 -.5591E+03   .9999592 -.0011185 -.0089656
T  433  1 .1844965E+07   1000020E-01  .7841E+03 -.1214E+03   .9999195  .0120624  .0039463
T  434  1 .1842459E+07   1000006E-01 -.3617E+04 -.1443E+04   .9986875 -.0498283 -.0118537
T  435  1 .1849195E+07   1000007E-01 -.2307E+03  .7730E+02   .9999945 -.0018590 -.0027364
T  436  1 .1842715E+07   1000019E-01 -.3040E+03  .1570E+03   .9999916 -.0039157  .0012282
T  437  1 .1855548E+07   1000023E-01  .1508E+03 -.3071E+03   .9999961  .0003892 -.0027565
T  438  1 .1845530E+07   1000009E-01 -.7935E+02  .8357E+02   .9999831 -.0057535  .0007811
T  439  1 .1827316E+07   1000014E-01  .2817E+03 -.1760E+03   .9999783  .0065756 -.0003273
T  440  1 .1849623E+07   1000019E-01 -.3034E+03  .1377E+02   .9999483 -.0100153 -.0017759
T  441  1 .1851519E+07   1000007E-01  .5594E+03 -.4450E+03   .9999350  .0099495 -.0055671
T  442  1 .1851837E+07   1000001E-01  .3828E+03 -.8720E+03   .9998836  .0055376 -.0142141
T  443  1 .1844655E+07   1000020E-01  .9432E+01 -.3531E+03   .9999779  .0043929 -.0049929
T  444  1 .1840484E+07   1000004E-01 -.3404E+03 -.6420E+03   .9999325 -.0065307 -.0096095
T  445  1 .1846281E+07   1000012E-01 -.2379E+03 -.1110E+03   .9999776 -.0044943  .0049572
T  446  1 .1833305E+07   1000019E-01 -.1357E+04  .3985E+03   .9995100 -.0277748  .0144354
T  447  1 .1841037E+07   1000020E-01  .1426E+03  .2705E+03   .9999894  .0038272  .0025448
T  448  1 .1834276E+07   1000006E-01 -.8122E+02  .2447E+03   .9999977 -.0013581  .0016528
T  449  1 .1842955E+07   1000019E-01 -.8675E+02  .4099E+03   .9999666 -.0000954  .0081702
T  450  1 .1837594E+07   1000008E-01 -.1083E+04 -.3360E+02   .9997735 -.0212659 -.0008356
T  451  1 .1842031E+07   1000015E-01 -.3582E+03  .4394E+03   .9999561 -.0005592  .0093535
T  452  1 .1838242E+07   1000006E-01  .6131E+03  .3056E+03   .9998963  .0143659 -.0009609
T  453  1 .1827828E+07   1000020E-01 -.5254E+02 -.2917E+03   .9999878 -.0005935 -.0049060
T  454  1 .1838719E+07   1000010E-01  .2469E+03  .1470E+03   .9999908  .0042061  .0008384
T  455  1 .1851069E+07   1000014E-01  .2110E+03 -.1424E+03   .9999675  .0075472 -.0028282
T  456  1 .1847225E+07   1000010E-01 -.7658E+02  .2950E+03   .9999753 -.0069569  .0010066
T  457  1 .1837012E+07   1000021E-01 -.3250E+03 -.4497E+03   .9999212 -.0095024 -.0082086
T  458  1 .1848873E+07   1000006E-01 -.4114E+02  .2591E+03   .9999575 -.0005617  .0092012
T  459  1 .1839466E+07   1000017E-01  .6333E+02  .3149E+01   .9999977  .0014698 -.0015600
T  460  1 .1836759E+07   1000002E-01  .2094E+03  .1927E+03   .9999833  .0050735 -.0027806
T  461  1 .1838500E+07   1000008E-01 -.5102E+02  .2846E+03   .9999687 -.0039576  .0068545
T  462  1 .1841253E+07   1000013E-01 -.2176E+03  .2143E+02   .9999292 -.0104129 -.0057570
T  463  1 .1852480E+07   1000018E-01  .7253E+02 -.2898E+03   .9997914  .0150737 -.0137806
T  464  1 .1841944E+07   1000003E-01  .1368E+05 -.9450E+03   .9872833  .1585920 -.0109700
T  465  1 .1837869E+07   1000020E-01 -.4175E+03  .3929E+03   .9998958 -.0131169  .0060274
T  466  1 .1852623E+07   1000002E-01 -.9189E+03 -.3697E+03   .9996335 -.0255088 -.0090658
T  467  1 .1859761E+07   1000006E-01  .2071E+03  .8732E+02   .9999988 -.0000610  .0015749
T  468  1 .1851706E+07   1000002E-01  .1657E+03  .2943E+03   .9999573  .0053480  .0075308
T  469  1 .1840519E+07   1000011E-01  .3350E+02  .8066E+02   .9999952  .0000082  .0031035
T  470  1 .1862505E+07   1000017E-01 -.4122E+03 -.6985E+03   .9999301 -.0071355 -.0094226
T  471  1 .1853365E+07   1000011E-01  .6690E+03  .9055E+03   .9998530  .0125599  .0116682
T  472  1 .1855702E+07   1000005E-01 -.5049E+03  .1229E+03   .9999608 -.0088156  .0008677
T  473  1 .1840590E+07   1000011E-01 -.1384E+03  .1184E+02   .9999915  .0006988  .0040576
T  474  1 .1850553E+07   1000007E-01 -.6340E+03 -.8356E+03   .9990918 -.0277488 -.0323357
T  475  1 .1844251E+07   1000020E-01  .2416E+03 -.8446E+01   .9999917  .0040588  .0003263
T  476  1 .1842091E+07   1000022E-01  .2540E+03 -.3289E+03   .9999909 -.0002837 -.0042626
T  477  1 .1842818E+07   1000009E-01  .3600E+03  .4628E+02   .9999870  .0026973  .0043223
T  478  1 .1836007E+07   1000004E-01 -.1251E+02  .6069E+01   .9999978  .0012435  .0017044
T  479  1 .1823196E+07   1000006E-01  .2814E+03  .1070E+03   .9999930  .0036605 -.0007199
T  480  1 .1864214E+07   1000018E-01 -.9840E+02 -.2352E+03   .9999740  .0038717 -.0060793
T  481  1 .1846273E+07   1000015E-01 -.8229E+02 -.1183E+03   .9999728 -.0072293 -.0014562
T  482  1 .1846690E+07   1000017E-01 -.1055E+04  .2705E+04   .9994147 -.0094028  .0328923
T  483  1 .1849191E+07   1000011E-01  .3232E+02  .1103E+03   .9999890  .0032634  .0033571
T  484  1 .1837959E+07   1000007E-01  .2096E+02  .3116E+03   .9999230 -.0049204  .0113884
T  485  1 .1841383E+07   1000022E-01  .4276E+03  .1165E+03   .9999317  .0115834  .0015775
T  486  1 .1822291E+07   1000014E-01 -.1111E+03 -.4433E+03   .9999256 -.0052964 -.0109871
T  487  1 .1836356E+07   1000006E-01  .2095E+03  .2415E+03   .9999859  .0044260  .0029504
T  488  1 .1838005E+07   1000005E-01 -.2484E+03 -.1368E+03   .9999832 -.0051001 -.0027512
T  489  1 .1836595E+07   1000007E-01 -.1612E+03  .3711E+02   .9999915 -.0024634  .0033170
T  490  1 .1847730E+07   1000016E-01  .5265E+03  .2285E+02   .9999026  .0100093 -.0097306
T  491  1 .1826386E+07   1000015E-01 -.7679E+01  .6284E+03   .9999383  .0013103  .0110341
T  492  1 .1833395E+07   1000004E-01 -.1816E+03  .1537E+03   .9999822 -.0051751  .0029838
